,Aar,Mnd,Dag,Time,Ukedag,Pris_2021,Timestamp,Dato,Pris_2020,Production_2020,Consumption_2020,Production_2021,Consumption_2021,Forskjell_2020,Forskjell_2021
194,2021,1,9,2,6,49.29,2021-01-09 02:00:00,2021-01-09,21.47,14804.0,15869.0,22993.0,19484.0,-1065.0,3509.0
195,2021,1,9,3,6,50.55,2021-01-09 03:00:00,2021-01-09,22.65,15007.0,15902.0,23209.0,19345.0,-895.0,3864.0
196,2021,1,9,4,6,50.95,2021-01-09 04:00:00,2021-01-09,25.07,16066.0,16156.0,23425.0,19466.0,-90.0,3959.0
197,2021,1,9,5,6,45.68,2021-01-09 05:00:00,2021-01-09,26.75,17636.0,16591.0,23425.0,19525.0,1045.0,3900.0
198,2021,1,9,6,6,45.05,2021-01-09 06:00:00,2021-01-09,27.8,19484.0,18021.0,23879.0,19770.0,1463.0,4109.0
199,2021,1,9,7,6,43.22,2021-01-09 07:00:00,2021-01-09,28.09,21675.0,19561.0,24693.0,20376.0,2114.0,4317.0
200,2021,1,9,8,6,43.67,2021-01-09 08:00:00,2021-01-09,28.32,22979.0,19896.0,25436.0,20924.0,3083.0,4512.0
201,2021,1,9,9,6,44.42,2021-01-09 09:00:00,2021-01-09,28.52,22869.0,19897.0,25786.0,21336.0,2972.0,4450.0
202,2021,1,9,10,6,44.0,2021-01-09 10:00:00,2021-01-09,28.63,22849.0,20082.0,26361.0,21607.0,2767.0,4754.0
203,2021,1,9,11,6,42.4,2021-01-09 11:00:00,2021-01-09,28.7,22616.0,20005.0,26678.0,21743.0,2611.0,4935.0
204,2021,1,9,12,6,41.26,2021-01-09 12:00:00,2021-01-09,28.9,22122.0,19562.0,26576.0,21775.0,2560.0,4801.0
205,2021,1,9,13,6,40.21,2021-01-09 13:00:00,2021-01-09,28.97,22082.0,19477.0,26615.0,21619.0,2605.0,4996.0
206,2021,1,9,14,6,39.9,2021-01-09 14:00:00,2021-01-09,29.15,22701.0,19752.0,26689.0,21713.0,2949.0,4976.0
207,2021,1,9,15,6,40.64,2021-01-09 15:00:00,2021-01-09,29.3,23376.0,20101.0,26625.0,21797.0,3275.0,4828.0
208,2021,1,9,16,6,41.39,2021-01-09 16:00:00,2021-01-09,29.39,23347.0,20321.0,26955.0,22216.0,3026.0,4739.0
209,2021,1,9,17,6,41.79,2021-01-09 17:00:00,2021-01-09,29.37,23207.0,20082.0,26800.0,22031.0,3125.0,4769.0
210,2021,1,9,18,6,42.35,2021-01-09 18:00:00,2021-01-09,29.39,23123.0,19761.0,26934.0,21994.0,3362.0,4940.0
211,2021,1,9,19,6,41.71,2021-01-09 19:00:00,2021-01-09,29.42,22525.0,19553.0,26872.0,21537.0,2972.0,5335.0
212,2021,1,9,20,6,41.01,2021-01-09 20:00:00,2021-01-09,29.41,21013.0,19225.0,26319.0,21185.0,1788.0,5134.0
213,2021,1,9,21,6,40.85,2021-01-09 21:00:00,2021-01-09,29.6,20698.0,18931.0,25327.0,20559.0,1767.0,4768.0
214,2021,1,9,22,6,42.14,2021-01-09 22:00:00,2021-01-09,28.9,19833.0,18209.0,24472.0,20396.0,1624.0,4076.0
215,2021,1,9,23,6,38.86,2021-01-09 23:00:00,2021-01-09,28.38,18512.0,17548.0,23607.0,19832.0,964.0,3775.0
216,2021,1,10,0,7,37.8,2021-01-10 00:00:00,2021-01-10,28.01,17216.0,17139.0,23084.0,19147.0,77.0,3937.0
217,2021,1,10,1,7,34.56,2021-01-10 01:00:00,2021-01-10,27.88,16755.0,16768.0,22151.0,18658.0,-13.0,3493.0
218,2021,1,10,2,7,33.13,2021-01-10 02:00:00,2021-01-10,27.73,16161.0,16488.0,21478.0,18559.0,-327.0,2919.0
219,2021,1,10,3,7,32.07,2021-01-10 03:00:00,2021-01-10,27.82,16656.0,16612.0,20949.0,18427.0,44.0,2522.0
220,2021,1,10,4,7,30.99,2021-01-10 04:00:00,2021-01-10,28.15,17411.0,16752.0,20677.0,18302.0,659.0,2375.0
221,2021,1,10,5,7,31.47,2021-01-10 05:00:00,2021-01-10,28.96,19081.0,17145.0,20809.0,18429.0,1936.0,2380.0
222,2021,1,10,6,7,32.14,2021-01-10 06:00:00,2021-01-10,28.43,21481.0,18568.0,20701.0,18496.0,2913.0,2205.0
223,2021,1,10,7,7,32.06,2021-01-10 07:00:00,2021-01-10,28.23,23522.0,20261.0,22023.0,19261.0,3261.0,2762.0
224,2021,1,10,8,7,34.19,2021-01-10 08:00:00,2021-01-10,28.39,24242.0,20903.0,22945.0,19809.0,3339.0,3136.0
225,2021,1,10,9,7,36.98,2021-01-10 09:00:00,2021-01-10,28.42,24189.0,20925.0,23803.0,20290.0,3264.0,3513.0
226,2021,1,10,10,7,41.16,2021-01-10 10:00:00,2021-01-10,28.41,24247.0,20646.0,24735.0,20691.0,3601.0,4044.0
227,2021,1,10,11,7,42.41,2021-01-10 11:00:00,2021-01-10,28.42,23953.0,20357.0,25006.0,20991.0,3596.0,4015.0
228,2021,1,10,12,7,42.41,2021-01-10 12:00:00,2021-01-10,28.43,23720.0,20100.0,24813.0,20836.0,3620.0,3977.0
229,2021,1,10,13,7,42.66,2021-01-10 13:00:00,2021-01-10,28.42,22920.0,19870.0,25098.0,20976.0,3050.0,4122.0
230,2021,1,10,14,7,45.6,2021-01-10 14:00:00,2021-01-10,28.4,22782.0,19814.0,25359.0,21224.0,2968.0,4135.0
231,2021,1,10,15,7,49.21,2021-01-10 15:00:00,2021-01-10,28.39,23216.0,19983.0,25735.0,21333.0,3233.0,4402.0
232,2021,1,10,16,7,52.95,2021-01-10 16:00:00,2021-01-10,28.25,23566.0,20488.0,26138.0,21703.0,3078.0,4435.0
233,2021,1,10,17,7,58.27,2021-01-10 17:00:00,2021-01-10,28.09,23572.0,20662.0,26224.0,21820.0,2910.0,4404.0
234,2021,1,10,18,7,56.57,2021-01-10 18:00:00,2021-01-10,28.55,23170.0,20405.0,26177.0,21642.0,2765.0,4535.0
235,2021,1,10,19,7,52.38,2021-01-10 19:00:00,2021-01-10,28.48,23162.0,20136.0,25806.0,21182.0,3026.0,4624.0
236,2021,1,10,20,7,49.24,2021-01-10 20:00:00,2021-01-10,28.43,21911.0,19554.0,25602.0,21162.0,2357.0,4440.0
237,2021,1,10,21,7,47.18,2021-01-10 21:00:00,2021-01-10,28.64,21295.0,19033.0,25402.0,21009.0,2262.0,4393.0
238,2021,1,10,22,7,42.49,2021-01-10 22:00:00,2021-01-10,28.39,20049.0,18749.0,23963.0,20485.0,1300.0,3478.0
239,2021,1,10,23,7,38.05,2021-01-10 23:00:00,2021-01-10,27.81,18832.0,18225.0,22285.0,19833.0,607.0,2452.0
240,2021,1,11,0,1,43.06,2021-01-11 00:00:00,2021-01-11,28.51,18591.0,17696.0,22394.0,19421.0,895.0,2973.0
241,2021,1,11,1,1,41.99,2021-01-11 01:00:00,2021-01-11,27.96,18099.0,17415.0,22137.0,18869.0,684.0,3268.0
242,2021,1,11,2,1,40.07,2021-01-11 02:00:00,2021-01-11,27.74,17402.0,17225.0,21263.0,18589.0,177.0,2674.0
243,2021,1,11,3,1,37.57,2021-01-11 03:00:00,2021-01-11,27.52,16363.0,17037.0,20534.0,18549.0,-674.0,1985.0
244,2021,1,11,4,1,39.55,2021-01-11 04:00:00,2021-01-11,27.3,15741.0,16929.0,21141.0,18894.0,-1188.0,2247.0
245,2021,1,11,5,1,43.92,2021-01-11 05:00:00,2021-01-11,27.21,15302.0,16837.0,22222.0,19191.0,-1535.0,3031.0
246,2021,1,11,6,1,45.37,2021-01-11 06:00:00,2021-01-11,27.13,15517.0,16988.0,24057.0,20614.0,-1471.0,3443.0
247,2021,1,11,7,1,52.76,2021-01-11 07:00:00,2021-01-11,27.3,16148.0,17308.0,25307.0,21949.0,-1160.0,3358.0
248,2021,1,11,8,1,54.53,2021-01-11 08:00:00,2021-01-11,27.58,16536.0,17808.0,25942.0,22870.0,-1272.0,3072.0
249,2021,1,11,9,1,52.62,2021-01-11 09:00:00,2021-01-11,27.79,16653.0,18417.0,25696.0,22599.0,-1764.0,3097.0
250,2021,1,11,10,1,50.45,2021-01-11 10:00:00,2021-01-11,27.78,17152.0,18645.0,25823.0,22485.0,-1493.0,3338.0
251,2021,1,11,11,1,47.34,2021-01-11 11:00:00,2021-01-11,27.44,16744.0,18681.0,25765.0,22696.0,-1937.0,3069.0
252,2021,1,11,12,1,45.95,2021-01-11 12:00:00,2021-01-11,27.07,15962.0,18515.0,25837.0,22851.0,-2553.0,2986.0
253,2021,1,11,13,1,45.19,2021-01-11 13:00:00,2021-01-11,26.87,15585.0,18426.0,25177.0,22775.0,-2841.0,2402.0
254,2021,1,11,14,1,44.59,2021-01-11 14:00:00,2021-01-11,26.72,15363.0,18397.0,24895.0,22578.0,-3034.0,2317.0
255,2021,1,11,15,1,44.87,2021-01-11 15:00:00,2021-01-11,27.05,16087.0,18439.0,25423.0,22941.0,-2352.0,2482.0
256,2021,1,11,16,1,45.9,2021-01-11 16:00:00,2021-01-11,27.45,16598.0,18574.0,25645.0,23256.0,-1976.0,2389.0
257,2021,1,11,17,1,45.11,2021-01-11 17:00:00,2021-01-11,27.56,16801.0,18551.0,25939.0,23097.0,-1750.0,2842.0
258,2021,1,11,18,1,44.57,2021-01-11 18:00:00,2021-01-11,27.31,16234.0,18225.0,25203.0,22761.0,-1991.0,2442.0
259,2021,1,11,19,1,42.11,2021-01-11 19:00:00,2021-01-11,26.63,15255.0,17750.0,23712.0,22352.0,-2495.0,1360.0
260,2021,1,11,20,1,39.36,2021-01-11 20:00:00,2021-01-11,25.91,14302.0,17246.0,22016.0,21934.0,-2944.0,82.0
261,2021,1,11,21,1,36.31,2021-01-11 21:00:00,2021-01-11,24.89,13521.0,16932.0,21139.0,21711.0,-3411.0,-572.0
262,2021,1,11,22,1,35.22,2021-01-11 22:00:00,2021-01-11,22.92,12825.0,16477.0,19578.0,21009.0,-3652.0,-1431.0
263,2021,1,11,23,1,29.05,2021-01-11 23:00:00,2021-01-11,20.75,11708.0,15974.0,16989.0,20385.0,-4266.0,-3396.0
264,2021,1,12,0,2,27.74,2021-01-12 00:00:00,2021-01-12,21.61,11498.0,15483.0,14552.0,19837.0,-3985.0,-5285.0
265,2021,1,12,1,2,26.97,2021-01-12 01:00:00,2021-01-12,20.81,11262.0,15293.0,14093.0,19730.0,-4031.0,-5637.0
266,2021,1,12,2,2,26.44,2021-01-12 02:00:00,2021-01-12,19.73,11104.0,15144.0,14040.0,19716.0,-4040.0,-5676.0
267,2021,1,12,3,2,25.73,2021-01-12 03:00:00,2021-01-12,19.71,10998.0,15309.0,15402.0,19833.0,-4311.0,-4431.0
268,2021,1,12,4,2,28.63,2021-01-12 04:00:00,2021-01-12,19.52,10742.0,15423.0,17492.0,19989.0,-4681.0,-2497.0
269,2021,1,12,5,2,37.15,2021-01-12 05:00:00,2021-01-12,20.05,10606.0,15399.0,21398.0,20454.0,-4793.0,944.0
270,2021,1,12,6,2,35.69,2021-01-12 06:00:00,2021-01-12,19.33,11208.0,15532.0,24285.0,21430.0,-4324.0,2855.0
271,2021,1,12,7,2,35.58,2021-01-12 07:00:00,2021-01-12,19.58,11955.0,15852.0,25950.0,22855.0,-3897.0,3095.0
272,2021,1,12,8,2,35.89,2021-01-12 08:00:00,2021-01-12,23.75,13622.0,16642.0,26461.0,23649.0,-3020.0,2812.0
273,2021,1,12,9,2,35.77,2021-01-12 09:00:00,2021-01-12,25.71,14314.0,17013.0,26759.0,23645.0,-2699.0,3114.0
274,2021,1,12,10,2,36.1,2021-01-12 10:00:00,2021-01-12,26.04,14763.0,17520.0,26734.0,23383.0,-2757.0,3351.0
275,2021,1,12,11,2,36.39,2021-01-12 11:00:00,2021-01-12,26.69,15068.0,17677.0,26534.0,23026.0,-2609.0,3508.0
276,2021,1,12,12,2,36.76,2021-01-12 12:00:00,2021-01-12,26.27,15211.0,17544.0,26084.0,22912.0,-2333.0,3172.0
277,2021,1,12,13,2,37.0,2021-01-12 13:00:00,2021-01-12,26.23,15197.0,17550.0,25720.0,22631.0,-2353.0,3089.0
278,2021,1,12,14,2,37.28,2021-01-12 14:00:00,2021-01-12,26.8,15643.0,17793.0,25532.0,22598.0,-2150.0,2934.0
279,2021,1,12,15,2,37.27,2021-01-12 15:00:00,2021-01-12,27.15,16918.0,18252.0,25642.0,22791.0,-1334.0,2851.0
280,2021,1,12,16,2,37.28,2021-01-12 16:00:00,2021-01-12,27.6,18131.0,18761.0,25495.0,23028.0,-630.0,2467.0
281,2021,1,12,17,2,37.26,2021-01-12 17:00:00,2021-01-12,28.48,19638.0,18959.0,25435.0,22775.0,679.0,2660.0
282,2021,1,12,18,2,37.35,2021-01-12 18:00:00,2021-01-12,28.66,19690.0,18830.0,25356.0,22391.0,860.0,2965.0
283,2021,1,12,19,2,37.56,2021-01-12 19:00:00,2021-01-12,28.11,19143.0,18686.0,25052.0,22048.0,457.0,3004.0
284,2021,1,12,20,2,37.47,2021-01-12 20:00:00,2021-01-12,27.53,17997.0,18566.0,24581.0,21784.0,-569.0,2797.0
285,2021,1,12,21,2,37.36,2021-01-12 21:00:00,2021-01-12,27.43,16893.0,18109.0,23885.0,21392.0,-1216.0,2493.0
286,2021,1,12,22,2,37.13,2021-01-12 22:00:00,2021-01-12,27.38,16207.0,17704.0,22702.0,20664.0,-1497.0,2038.0
287,2021,1,12,23,2,36.71,2021-01-12 23:00:00,2021-01-12,26.08,14886.0,16973.0,21320.0,19913.0,-2087.0,1407.0
288,2021,1,13,0,3,35.03,2021-01-13 00:00:00,2021-01-13,24.2,13926.0,16726.0,19828.0,19245.0,-2800.0,583.0
289,2021,1,13,1,3,34.39,2021-01-13 01:00:00,2021-01-13,25.69,13880.0,16206.0,19277.0,18805.0,-2326.0,472.0
290,2021,1,13,2,3,33.49,2021-01-13 02:00:00,2021-01-13,25.75,14040.0,16164.0,19058.0,18708.0,-2124.0,350.0
291,2021,1,13,3,3,32.71,2021-01-13 03:00:00,2021-01-13,26.07,14351.0,16135.0,18795.0,18765.0,-1784.0,30.0
292,2021,1,13,4,3,33.6,2021-01-13 04:00:00,2021-01-13,26.87,15180.0,16419.0,19202.0,19125.0,-1239.0,77.0
293,2021,1,13,5,3,39.04,2021-01-13 05:00:00,2021-01-13,27.93,17229.0,16841.0,21561.0,19692.0,388.0,1869.0
294,2021,1,13,6,3,38.56,2021-01-13 06:00:00,2021-01-13,27.6,20386.0,18238.0,23695.0,20872.0,2148.0,2823.0
295,2021,1,13,7,3,38.95,2021-01-13 07:00:00,2021-01-13,27.43,22913.0,19790.0,25052.0,22269.0,3123.0,2783.0
296,2021,1,13,8,3,46.8,2021-01-13 08:00:00,2021-01-13,27.52,23385.0,20225.0,25443.0,23139.0,3160.0,2304.0
297,2021,1,13,9,3,44.72,2021-01-13 09:00:00,2021-01-13,27.58,23384.0,20248.0,25441.0,23284.0,3136.0,2157.0
298,2021,1,13,10,3,47.81,2021-01-13 10:00:00,2021-01-13,27.62,23585.0,20236.0,25191.0,23141.0,3349.0,2050.0
299,2021,1,13,11,3,46.47,2021-01-13 11:00:00,2021-01-13,27.48,23110.0,19929.0,25183.0,23051.0,3181.0,2132.0
300,2021,1,13,12,3,43.71,2021-01-13 12:00:00,2021-01-13,27.43,22647.0,19631.0,23995.0,22923.0,3016.0,1072.0
301,2021,1,13,13,3,42.46,2021-01-13 13:00:00,2021-01-13,27.42,22477.0,19418.0,23992.0,22903.0,3059.0,1089.0
302,2021,1,13,14,3,41.86,2021-01-13 14:00:00,2021-01-13,27.48,22736.0,19615.0,23180.0,22827.0,3121.0,353.0
303,2021,1,13,15,3,43.66,2021-01-13 15:00:00,2021-01-13,27.48,23184.0,20037.0,23375.0,22952.0,3147.0,423.0
304,2021,1,13,16,3,48.69,2021-01-13 16:00:00,2021-01-13,27.5,23366.0,20348.0,24496.0,23434.0,3018.0,1062.0
305,2021,1,13,17,3,58.85,2021-01-13 17:00:00,2021-01-13,27.62,23257.0,20241.0,25630.0,23313.0,3016.0,2317.0
306,2021,1,13,18,3,57.81,2021-01-13 18:00:00,2021-01-13,27.65,22634.0,19918.0,25088.0,22956.0,2716.0,2132.0
307,2021,1,13,19,3,51.01,2021-01-13 19:00:00,2021-01-13,27.67,21289.0,19620.0,24663.0,22669.0,1669.0,1994.0
308,2021,1,13,20,3,49.99,2021-01-13 20:00:00,2021-01-13,27.67,19466.0,19422.0,24222.0,22415.0,44.0,1807.0
309,2021,1,13,21,3,43.35,2021-01-13 21:00:00,2021-01-13,27.92,17802.0,18838.0,23167.0,21977.0,-1036.0,1190.0
310,2021,1,13,22,3,42.44,2021-01-13 22:00:00,2021-01-13,27.23,16450.0,18300.0,22086.0,21598.0,-1850.0,488.0
311,2021,1,13,23,3,40.33,2021-01-13 23:00:00,2021-01-13,25.14,14559.0,17345.0,20437.0,20801.0,-2786.0,-364.0
312,2021,1,14,0,4,39.56,2021-01-14 00:00:00,2021-01-14,23.87,13108.0,16978.0,19428.0,20079.0,-3870.0,-651.0
313,2021,1,14,1,4,39.14,2021-01-14 01:00:00,2021-01-14,19.94,11760.0,16613.0,18476.0,19903.0,-4853.0,-1427.0
314,2021,1,14,2,4,39.22,2021-01-14 02:00:00,2021-01-14,19.77,11377.0,16340.0,18562.0,19767.0,-4963.0,-1205.0
315,2021,1,14,3,4,41.83,2021-01-14 03:00:00,2021-01-14,19.72,11070.0,16112.0,19946.0,19816.0,-5042.0,130.0
316,2021,1,14,4,4,44.71,2021-01-14 04:00:00,2021-01-14,19.88,11556.0,16349.0,20739.0,19857.0,-4793.0,882.0
317,2021,1,14,5,4,48.08,2021-01-14 05:00:00,2021-01-14,21.82,12769.0,16850.0,22177.0,20213.0,-4081.0,1964.0
318,2021,1,14,6,4,58.31,2021-01-14 06:00:00,2021-01-14,26.47,15934.0,18018.0,24056.0,21446.0,-2084.0,2610.0
319,2021,1,14,7,4,86.26,2021-01-14 07:00:00,2021-01-14,27.45,18448.0,19199.0,25315.0,23069.0,-751.0,2246.0
320,2021,1,14,8,4,96.51,2021-01-14 08:00:00,2021-01-14,27.77,19166.0,19547.0,25531.0,23913.0,-381.0,1618.0
321,2021,1,14,9,4,94.67,2021-01-14 09:00:00,2021-01-14,27.71,18834.0,19293.0,25504.0,23939.0,-459.0,1565.0
322,2021,1,14,10,4,95.05,2021-01-14 10:00:00,2021-01-14,27.63,18961.0,19212.0,25662.0,23853.0,-251.0,1809.0
323,2021,1,14,11,4,96.56,2021-01-14 11:00:00,2021-01-14,27.51,18430.0,18909.0,25646.0,23628.0,-479.0,2018.0
324,2021,1,14,12,4,94.29,2021-01-14 12:00:00,2021-01-14,27.41,18238.0,18891.0,25790.0,23460.0,-653.0,2330.0
325,2021,1,14,13,4,94.64,2021-01-14 13:00:00,2021-01-14,27.51,18281.0,18723.0,25690.0,23218.0,-442.0,2472.0
326,2021,1,14,14,4,91.25,2021-01-14 14:00:00,2021-01-14,27.68,18408.0,18796.0,25304.0,23299.0,-388.0,2005.0
327,2021,1,14,15,4,96.73,2021-01-14 15:00:00,2021-01-14,27.72,19673.0,19276.0,25408.0,23506.0,397.0,1902.0
328,2021,1,14,16,4,105.99,2021-01-14 16:00:00,2021-01-14,27.86,20824.0,19773.0,25323.0,23668.0,1051.0,1655.0
329,2021,1,14,17,4,109.38,2021-01-14 17:00:00,2021-01-14,27.91,21336.0,19703.0,25423.0,23624.0,1633.0,1799.0
330,2021,1,14,18,4,97.97,2021-01-14 18:00:00,2021-01-14,27.99,20286.0,19264.0,25216.0,23332.0,1022.0,1884.0
331,2021,1,14,19,4,93.01,2021-01-14 19:00:00,2021-01-14,27.83,18297.0,19011.0,25346.0,23057.0,-714.0,2289.0
332,2021,1,14,20,4,79.09,2021-01-14 20:00:00,2021-01-14,26.99,16690.0,18833.0,25228.0,22832.0,-2143.0,2396.0
333,2021,1,14,21,4,62.22,2021-01-14 21:00:00,2021-01-14,25.6,14943.0,18400.0,25263.0,22500.0,-3457.0,2763.0
334,2021,1,14,22,4,50.09,2021-01-14 22:00:00,2021-01-14,23.96,13629.0,17731.0,25082.0,21950.0,-4102.0,3132.0
335,2021,1,14,23,4,44.75,2021-01-14 23:00:00,2021-01-14,20.55,12605.0,17068.0,24666.0,21286.0,-4463.0,3380.0
336,2021,1,15,0,5,48.39,2021-01-15 00:00:00,2021-01-15,20.66,12595.0,16537.0,24159.0,20691.0,-3942.0,3468.0
337,2021,1,15,1,5,48.54,2021-01-15 01:00:00,2021-01-15,20.23,11851.0,15888.0,24010.0,20439.0,-4037.0,3571.0
338,2021,1,15,2,5,48.32,2021-01-15 02:00:00,2021-01-15,20.01,11664.0,15868.0,24049.0,20322.0,-4204.0,3727.0
339,2021,1,15,3,5,48.04,2021-01-15 03:00:00,2021-01-15,19.98,11499.0,15731.0,23995.0,20378.0,-4232.0,3617.0
340,2021,1,15,4,5,48.18,2021-01-15 04:00:00,2021-01-15,20.17,11244.0,15759.0,24322.0,20585.0,-4515.0,3737.0
341,2021,1,15,5,5,48.07,2021-01-15 05:00:00,2021-01-15,20.79,12329.0,16272.0,24598.0,21007.0,-3943.0,3591.0
342,2021,1,15,6,5,43.74,2021-01-15 06:00:00,2021-01-15,26.2,15392.0,17538.0,24757.0,22192.0,-2146.0,2565.0
343,2021,1,15,7,5,47.99,2021-01-15 07:00:00,2021-01-15,26.97,18563.0,19027.0,25435.0,23840.0,-464.0,1595.0
344,2021,1,15,8,5,48.2,2021-01-15 08:00:00,2021-01-15,27.38,19746.0,19343.0,25699.0,24536.0,403.0,1163.0
345,2021,1,15,9,5,48.1,2021-01-15 09:00:00,2021-01-15,27.41,19936.0,19216.0,25663.0,24525.0,720.0,1138.0
346,2021,1,15,10,5,47.91,2021-01-15 10:00:00,2021-01-15,27.23,20099.0,19154.0,25501.0,24279.0,945.0,1222.0
347,2021,1,15,11,5,47.83,2021-01-15 11:00:00,2021-01-15,26.84,18916.0,18753.0,25264.0,24109.0,163.0,1155.0
348,2021,1,15,12,5,44.98,2021-01-15 12:00:00,2021-01-15,26.92,19205.0,18740.0,25100.0,23851.0,465.0,1249.0
349,2021,1,15,13,5,44.69,2021-01-15 13:00:00,2021-01-15,26.99,19405.0,18667.0,24414.0,23359.0,738.0,1055.0
350,2021,1,15,14,5,44.46,2021-01-15 14:00:00,2021-01-15,27.12,19670.0,18998.0,24005.0,23186.0,672.0,819.0
351,2021,1,15,15,5,44.45,2021-01-15 15:00:00,2021-01-15,27.6,20342.0,19144.0,23906.0,23184.0,1198.0,722.0
352,2021,1,15,16,5,44.12,2021-01-15 16:00:00,2021-01-15,27.64,21550.0,19729.0,24238.0,23565.0,1821.0,673.0
353,2021,1,15,17,5,43.81,2021-01-15 17:00:00,2021-01-15,27.56,21980.0,19691.0,24711.0,23795.0,2289.0,916.0
354,2021,1,15,18,5,43.51,2021-01-15 18:00:00,2021-01-15,27.57,20984.0,19309.0,24423.0,23590.0,1675.0,833.0
355,2021,1,15,19,5,42.55,2021-01-15 19:00:00,2021-01-15,27.62,19953.0,19097.0,23888.0,23249.0,856.0,639.0
356,2021,1,15,20,5,42.25,2021-01-15 20:00:00,2021-01-15,27.0,18755.0,18837.0,23403.0,22776.0,-82.0,627.0
357,2021,1,15,21,5,42.13,2021-01-15 21:00:00,2021-01-15,26.7,17566.0,18491.0,23378.0,22303.0,-925.0,1075.0
358,2021,1,15,22,5,42.29,2021-01-15 22:00:00,2021-01-15,25.76,15758.0,17820.0,23700.0,21775.0,-2062.0,1925.0
359,2021,1,15,23,5,42.1,2021-01-15 23:00:00,2021-01-15,24.23,14127.0,16871.0,23527.0,21109.0,-2744.0,2418.0
360,2021,1,16,0,6,41.53,2021-01-16 00:00:00,2021-01-16,23.19,13890.0,16075.0,23022.0,21186.0,-2185.0,1836.0
361,2021,1,16,1,6,41.85,2021-01-16 01:00:00,2021-01-16,22.91,13508.0,15859.0,23083.0,20865.0,-2351.0,2218.0
362,2021,1,16,2,6,41.92,2021-01-16 02:00:00,2021-01-16,23.26,13527.0,15588.0,23199.0,20458.0,-2061.0,2741.0
363,2021,1,16,3,6,42.03,2021-01-16 03:00:00,2021-01-16,23.83,13543.0,15496.0,23190.0,20392.0,-1953.0,2798.0
364,2021,1,16,4,6,42.17,2021-01-16 04:00:00,2021-01-16,24.7,14322.0,15741.0,23601.0,20479.0,-1419.0,3122.0
365,2021,1,16,5,6,42.05,2021-01-16 05:00:00,2021-01-16,25.49,15452.0,16235.0,23895.0,20510.0,-783.0,3385.0
366,2021,1,16,6,6,41.52,2021-01-16 06:00:00,2021-01-16,26.29,17958.0,17382.0,24434.0,20836.0,576.0,3598.0
367,2021,1,16,7,6,41.4,2021-01-16 07:00:00,2021-01-16,26.86,20532.0,18772.0,25219.0,21108.0,1760.0,4111.0
368,2021,1,16,8,6,41.95,2021-01-16 08:00:00,2021-01-16,27.27,21240.0,19099.0,26096.0,21962.0,2141.0,4134.0
369,2021,1,16,9,6,42.18,2021-01-16 09:00:00,2021-01-16,27.22,21083.0,18970.0,26832.0,22757.0,2113.0,4075.0
370,2021,1,16,10,6,43.34,2021-01-16 10:00:00,2021-01-16,27.15,20776.0,18744.0,26800.0,22917.0,2032.0,3883.0
371,2021,1,16,11,6,44.17,2021-01-16 11:00:00,2021-01-16,27.06,20957.0,18632.0,26721.0,23007.0,2325.0,3714.0
372,2021,1,16,12,6,43.2,2021-01-16 12:00:00,2021-01-16,26.94,20844.0,18362.0,26587.0,22587.0,2482.0,4000.0
373,2021,1,16,13,6,42.7,2021-01-16 13:00:00,2021-01-16,26.96,20906.0,18273.0,26120.0,22207.0,2633.0,3913.0
374,2021,1,16,14,6,42.8,2021-01-16 14:00:00,2021-01-16,27.06,20826.0,18335.0,25853.0,22063.0,2491.0,3790.0
375,2021,1,16,15,6,43.29,2021-01-16 15:00:00,2021-01-16,27.25,21176.0,18603.0,26448.0,22361.0,2573.0,4087.0
376,2021,1,16,16,6,45.17,2021-01-16 16:00:00,2021-01-16,27.36,21784.0,19004.0,27294.0,22989.0,2780.0,4305.0
377,2021,1,16,17,6,46.25,2021-01-16 17:00:00,2021-01-16,27.15,22146.0,19028.0,27697.0,23373.0,3118.0,4324.0
378,2021,1,16,18,6,46.73,2021-01-16 18:00:00,2021-01-16,26.94,22024.0,18877.0,27500.0,23244.0,3147.0,4256.0
379,2021,1,16,19,6,45.25,2021-01-16 19:00:00,2021-01-16,26.84,21184.0,18695.0,27096.0,22826.0,2489.0,4270.0
380,2021,1,16,20,6,43.18,2021-01-16 20:00:00,2021-01-16,26.58,19760.0,18378.0,26395.0,22261.0,1382.0,4134.0
381,2021,1,16,21,6,46.22,2021-01-16 21:00:00,2021-01-16,26.34,18577.0,18038.0,26194.0,21773.0,539.0,4421.0
382,2021,1,16,22,6,46.46,2021-01-16 22:00:00,2021-01-16,25.83,17076.0,17640.0,25479.0,21305.0,-564.0,4174.0
383,2021,1,16,23,6,45.88,2021-01-16 23:00:00,2021-01-16,24.85,15423.0,16746.0,24968.0,20793.0,-1323.0,4175.0
384,2021,1,17,0,7,41.79,2021-01-17 00:00:00,2021-01-17,24.63,14246.0,16090.0,24127.0,20262.0,-1844.0,3865.0
385,2021,1,17,1,7,40.92,2021-01-17 01:00:00,2021-01-17,24.3,13794.0,15802.0,23762.0,19788.0,-2008.0,3974.0
386,2021,1,17,2,7,40.6,2021-01-17 02:00:00,2021-01-17,23.84,13535.0,15586.0,23470.0,19465.0,-2051.0,4005.0
387,2021,1,17,3,7,41.35,2021-01-17 03:00:00,2021-01-17,24.06,13612.0,15441.0,23641.0,19494.0,-1829.0,4147.0
388,2021,1,17,4,7,42.05,2021-01-17 04:00:00,2021-01-17,24.99,14528.0,15572.0,23566.0,19422.0,-1044.0,4144.0
