Aar;Mnd;Dag;Time;Ukedag;PrisOre
2020;7;12;4;7;3.56
2020;7;12;5;7;3.66
2020;7;12;6;7;4.04
2020;7;12;7;7;4.02
2020;7;12;8;7;4.06
2020;7;12;9;7;4.05
2020;7;12;10;7;4.07
2020;7;12;11;7;4.06
2020;7;12;12;7;4.04
2020;7;12;13;7;4.02
2020;7;12;14;7;4.01
2020;7;12;15;7;3.95
2020;7;12;16;7;3.84
2020;7;12;17;7;3.73
2020;7;12;18;7;3.74
2020;7;12;19;7;3.73
2020;7;12;20;7;3.65
2020;7;12;21;7;3.58
2020;7;12;22;7;3.71
2020;7;12;23;7;3.62
2020;7;13;0;1;3.26
2020;7;13;1;1;3.15
2020;7;13;2;1;3.05
2020;7;13;3;1;2.88
2020;7;13;4;1;2.73
2020;7;13;5;1;2.79
2020;7;13;6;1;3.12
2020;7;13;7;1;3.26
2020;7;13;8;1;3.43
2020;7;13;9;1;3.28
2020;7;13;10;1;3.40
2020;7;13;11;1;3.43
2020;7;13;12;1;3.44
2020;7;13;13;1;3.45
2020;7;13;14;1;3.58
2020;7;13;15;1;3.58
2020;7;13;16;1;3.49
2020;7;13;17;1;3.44
2020;7;13;18;1;3.31
2020;7;13;19;1;3.54
2020;7;13;20;1;3.49
2020;7;13;21;1;3.38
2020;7;13;22;1;3.43
2020;7;13;23;1;3.19
2020;7;14;0;2;3.25
2020;7;14;1;2;3.19
2020;7;14;2;2;3.17
2020;7;14;3;2;3.16
2020;7;14;4;2;3.03
2020;7;14;5;2;3.14
2020;7;14;6;2;3.18
2020;7;14;7;2;3.65
2020;7;14;8;2;3.69
2020;7;14;9;2;3.74
2020;7;14;10;2;3.79
2020;7;14;11;2;3.76
2020;7;14;12;2;3.76
2020;7;14;13;2;3.76
2020;7;14;14;2;3.75
2020;7;14;15;2;3.77
2020;7;14;16;2;3.83
2020;7;14;17;2;3.74
2020;7;14;18;2;3.74
2020;7;14;19;2;3.73
2020;7;14;20;2;3.73
2020;7;14;21;2;3.71
2020;7;14;22;2;3.70
2020;7;14;23;2;3.55
2020;7;15;0;3;3.95
2020;7;15;1;3;3.88
2020;7;15;2;3;3.84
2020;7;15;3;3;3.79
2020;7;15;4;3;3.75
2020;7;15;5;3;3.80
2020;7;15;6;3;3.87
2020;7;15;7;3;3.95
2020;7;15;8;3;4.01
2020;7;15;9;3;4.05
2020;7;15;10;3;4.07
2020;7;15;11;3;4.06
2020;7;15;12;3;4.04
2020;7;15;13;3;4.02
2020;7;15;14;3;4.03
2020;7;15;15;3;4.02
2020;7;15;16;3;4.03
2020;7;15;17;3;4.01
2020;7;15;18;3;4.02
2020;7;15;19;3;4.00
2020;7;15;20;3;4.01
2020;7;15;21;3;3.98
2020;7;15;22;3;3.93
2020;7;15;23;3;3.88
2020;7;16;0;4;3.81
2020;7;16;1;4;3.73
2020;7;16;2;4;3.64
2020;7;16;3;4;3.57
2020;7;16;4;4;3.51
2020;7;16;5;4;3.57
2020;7;16;6;4;3.76
2020;7;16;7;4;3.81
2020;7;16;8;4;3.92
2020;7;16;9;4;3.97
2020;7;16;10;4;3.98
2020;7;16;11;4;4.08
2020;7;16;12;4;4.05
2020;7;16;13;4;4.04
2020;7;16;14;4;4.00
2020;7;16;15;4;3.98
2020;7;16;16;4;3.93
2020;7;16;17;4;3.89
2020;7;16;18;4;3.90
2020;7;16;19;4;3.89
2020;7;16;20;4;3.76
2020;7;16;21;4;3.70
2020;7;16;22;4;3.75
2020;7;16;23;4;3.74
2020;7;17;0;5;3.57
2020;7;17;1;5;3.49
2020;7;17;2;5;3.44
2020;7;17;3;5;3.42
2020;7;17;4;5;3.41
2020;7;17;5;5;3.40
2020;7;17;6;5;3.42
2020;7;17;7;5;3.42
2020;7;17;8;5;3.52
2020;7;17;9;5;3.65
2020;7;17;10;5;3.80
2020;7;17;11;5;3.79
2020;7;17;12;5;3.72
2020;7;17;13;5;3.64
2020;7;17;14;5;3.64
2020;7;17;15;5;3.61
2020;7;17;16;5;3.64
2020;7;17;17;5;3.70
2020;7;17;18;5;3.62
2020;7;17;19;5;3.56
2020;7;17;20;5;4.61
2020;7;17;21;5;4.57
2020;7;17;22;5;4.52
2020;7;17;23;5;4.53
2020;7;18;0;6;4.33
2020;7;18;1;6;3.97
2020;7;18;2;6;3.88
2020;7;18;3;6;3.79
2020;7;18;4;6;3.65
2020;7;18;5;6;4.04
2020;7;18;6;6;4.09
2020;7;18;7;6;4.05
2020;7;18;8;6;4.17
2020;7;18;9;6;4.46
2020;7;18;10;6;4.75
2020;7;18;11;6;4.84
2020;7;18;12;6;4.85
2020;7;18;13;6;4.85
2020;7;18;14;6;4.85
2020;7;18;15;6;4.84
2020;7;18;16;6;4.86
2020;7;18;17;6;4.88
2020;7;18;18;6;4.89
2020;7;18;19;6;4.90
2020;7;18;20;6;4.88
2020;7;18;21;6;4.87
2020;7;18;22;6;4.82
2020;7;18;23;6;4.75
2020;7;19;0;7;4.20
2020;7;19;1;7;4.17
2020;7;19;2;7;4.16
2020;7;19;3;7;4.14
2020;7;19;4;7;4.13
2020;7;19;5;7;4.15
2020;7;19;6;7;4.23
2020;7;19;7;7;4.41
2020;7;19;8;7;4.66
2020;7;19;9;7;4.85
2020;7;19;10;7;4.90
2020;7;19;11;7;4.88
2020;7;19;12;7;4.86
2020;7;19;13;7;4.80
2020;7;19;14;7;4.73
2020;7;19;15;7;4.46
2020;7;19;16;7;4.50
2020;7;19;17;7;4.29
2020;7;19;18;7;4.27
2020;7;19;19;7;4.24
2020;7;19;20;7;4.24
2020;7;19;21;7;4.23
2020;7;19;22;7;4.19
2020;7;19;23;7;4.16
2020;7;20;0;1;3.83
2020;7;20;1;1;3.71
2020;7;20;2;1;3.67
2020;7;20;3;1;3.65
2020;7;20;4;1;3.52
2020;7;20;5;1;3.66
2020;7;20;6;1;3.44
2020;7;20;7;1;3.59
2020;7;20;8;1;3.67
2020;7;20;9;1;3.69
2020;7;20;10;1;3.69
2020;7;20;11;1;3.65
2020;7;20;12;1;3.59
2020;7;20;13;1;3.57
2020;7;20;14;1;3.56
2020;7;20;15;1;3.51
2020;7;20;16;1;3.49
2020;7;20;17;1;3.48
2020;7;20;18;1;3.46
2020;7;20;19;1;3.45
2020;7;20;20;1;3.43
2020;7;20;21;1;3.43
2020;7;20;22;1;3.43
2020;7;20;23;1;3.37
2020;7;21;0;2;3.06
2020;7;21;1;2;2.92
2020;7;21;2;2;2.40
2020;7;21;3;2;2.32
2020;7;21;4;2;2.46
2020;7;21;5;2;2.99
2020;7;21;6;2;3.15
2020;7;21;7;2;3.23
2020;7;21;8;2;3.28
2020;7;21;9;2;3.32
2020;7;21;10;2;3.35
2020;7;21;11;2;3.36
2020;7;21;12;2;3.34
2020;7;21;13;2;3.33
2020;7;21;14;2;3.32
2020;7;21;15;2;3.31
2020;7;21;16;2;3.29
2020;7;21;17;2;3.27
2020;7;21;18;2;3.30
2020;7;21;19;2;3.31
2020;7;21;20;2;3.30
2020;7;21;21;2;3.29
2020;7;21;22;2;3.26
2020;7;21;23;2;2.44
2020;7;22;0;3;2.70
2020;7;22;1;3;2.31
2020;7;22;2;3;2.18
2020;7;22;3;3;2.00
2020;7;22;4;3;1.61
2020;7;22;5;3;2.55
2020;7;22;6;3;2.74
2020;7;22;7;3;2.75
2020;7;22;8;3;2.91
2020;7;22;9;3;2.97
2020;7;22;10;3;2.94
2020;7;22;11;3;2.91
2020;7;22;12;3;2.75
2020;7;22;13;3;2.72
2020;7;22;14;3;2.71
2020;7;22;15;3;2.65
2020;7;22;16;3;2.54
2020;7;22;17;3;2.49
2020;7;22;18;3;2.60
2020;7;22;19;3;2.64
2020;7;22;20;3;3.22
2020;7;22;21;3;3.25
2020;7;22;22;3;3.22
2020;7;22;23;3;3.18
2020;7;23;0;4;2.54
2020;7;23;1;4;2.39
2020;7;23;2;4;2.24
2020;7;23;3;4;2.22
2020;7;23;4;4;2.34
2020;7;23;5;4;2.65
2020;7;23;6;4;3.12
2020;7;23;7;4;3.18
2020;7;23;8;4;3.50
2020;7;23;9;4;3.52
2020;7;23;10;4;3.51
2020;7;23;11;4;3.47
2020;7;23;12;4;3.43
2020;7;23;13;4;3.30
2020;7;23;14;4;3.26
2020;7;23;15;4;2.89
2020;7;23;16;4;2.88
2020;7;23;17;4;2.86
2020;7;23;18;4;2.88
2020;7;23;19;4;2.89
2020;7;23;20;4;2.89
2020;7;23;21;4;3.01
2020;7;23;22;4;3.09
2020;7;23;23;4;2.95
2020;7;24;0;5;2.82
2020;7;24;1;5;2.75
2020;7;24;2;5;2.74
2020;7;24;3;5;2.72
2020;7;24;4;5;2.71
2020;7;24;5;5;2.72
2020;7;24;6;5;2.77
2020;7;24;7;5;2.78
2020;7;24;8;5;2.95
2020;7;24;9;5;3.07
2020;7;24;10;5;3.15
2020;7;24;11;5;3.16
2020;7;24;12;5;3.12
2020;7;24;13;5;3.05
2020;7;24;14;5;3.00
2020;7;24;15;5;2.97
2020;7;24;16;5;3.00
2020;7;24;17;5;3.06
2020;7;24;18;5;3.06
2020;7;24;19;5;3.05
2020;7;24;20;5;3.01
2020;7;24;21;5;2.93
2020;7;24;22;5;2.85
2020;7;24;23;5;2.79
2020;7;25;0;6;2.57
2020;7;25;1;6;2.51
2020;7;25;2;6;2.49
2020;7;25;3;6;2.48
2020;7;25;4;6;2.46
2020;7;25;5;6;2.46
2020;7;25;6;6;2.48
2020;7;25;7;6;2.50
2020;7;25;8;6;2.56
2020;7;25;9;6;2.57
2020;7;25;10;6;2.56
2020;7;25;11;6;2.15
2020;7;25;12;6;1.55
2020;7;25;13;6;1.52
2020;7;25;14;6;1.29
2020;7;25;15;6;1.33
2020;7;25;16;6;1.50
2020;7;25;17;6;2.14
2020;7;25;18;6;2.39
2020;7;25;19;6;2.36
2020;7;25;20;6;2.33
2020;7;25;21;6;2.30
2020;7;25;22;6;2.27
2020;7;25;23;6;2.04
2020;7;26;0;7;1.90
2020;7;26;1;7;1.76
2020;7;26;2;7;1.69
2020;7;26;3;7;1.65
2020;7;26;4;7;1.89
2020;7;26;5;7;2.48
2020;7;26;6;7;2.65
2020;7;26;7;7;2.66
2020;7;26;8;7;2.78
2020;7;26;9;7;2.82
2020;7;26;10;7;2.84
2020;7;26;11;7;2.83
2020;7;26;12;7;2.83
2020;7;26;13;7;2.82
2020;7;26;14;7;2.82
2020;7;26;15;7;2.83
2020;7;26;16;7;2.77
2020;7;26;17;7;2.77
2020;7;26;18;7;2.73
2020;7;26;19;7;2.71
2020;7;26;20;7;2.65
2020;7;26;21;7;2.61
2020;7;26;22;7;2.53
2020;7;26;23;7;2.34
2020;7;27;0;1;1.77
2020;7;27;1;1;1.69
2020;7;27;2;1;1.61
2020;7;27;3;1;1.60
2020;7;27;4;1;1.60
2020;7;27;5;1;1.60
2020;7;27;6;1;1.73
2020;7;27;7;1;1.81
2020;7;27;8;1;1.82
2020;7;27;9;1;1.83
2020;7;27;10;1;1.86
2020;7;27;11;1;1.82
2020;7;27;12;1;1.78
2020;7;27;13;1;1.79
2020;7;27;14;1;1.71
2020;7;27;15;1;1.78
2020;7;27;16;1;1.76
2020;7;27;17;1;1.77
2020;7;27;18;1;1.75
2020;7;27;19;1;1.73
2020;7;27;20;1;1.74
2020;7;27;21;1;1.72
2020;7;27;22;1;1.73
2020;7;27;23;1;1.61
2020;7;28;0;2;1.71
2020;7;28;1;2;1.67
2020;7;28;2;2;1.59
2020;7;28;3;2;1.44
2020;7;28;4;2;1.36
2020;7;28;5;2;1.57
2020;7;28;6;2;2.02
2020;7;28;7;2;2.15
2020;7;28;8;2;2.28
2020;7;28;9;2;2.51
2020;7;28;10;2;2.53
2020;7;28;11;2;2.49
2020;7;28;12;2;1.47
2020;7;28;13;2;1.07
2020;7;28;14;2;1.17
2020;7;28;15;2;1.54
2020;7;28;16;2;2.29
2020;7;28;17;2;2.49
2020;7;28;18;2;2.50
2020;7;28;19;2;2.49
2020;7;28;20;2;2.43
2020;7;28;21;2;2.55
2020;7;28;22;2;2.54
2020;7;28;23;2;2.50
2020;7;29;0;3;1.74
2020;7;29;1;3;1.56
2020;7;29;2;3;1.45
2020;7;29;3;3;1.00
2020;7;29;4;3;0.85
2020;7;29;5;3;1.54
2020;7;29;6;3;1.69
2020;7;29;7;3;1.88
2020;7;29;8;3;1.91
2020;7;29;9;3;1.92
2020;7;29;10;3;1.91
2020;7;29;11;3;1.83
2020;7;29;12;3;1.62
2020;7;29;13;3;1.61
2020;7;29;14;3;1.56
2020;7;29;15;3;1.53
2020;7;29;16;3;1.54
2020;7;29;17;3;1.81
2020;7;29;18;3;1.92
2020;7;29;19;3;1.93
2020;7;29;20;3;1.94
2020;7;29;21;3;1.93
2020;7;29;22;3;1.99
2020;7;29;23;3;1.88
2020;7;30;0;4;1.55
2020;7;30;1;4;1.50
2020;7;30;2;4;1.45
2020;7;30;3;4;1.42
2020;7;30;4;4;1.45
2020;7;30;5;4;1.65
2020;7;30;6;4;2.26
2020;7;30;7;4;2.31
2020;7;30;8;4;1.87
2020;7;30;9;4;1.96
2020;7;30;10;4;1.99
2020;7;30;11;4;1.98
2020;7;30;12;4;1.98
2020;7;30;13;4;1.97
2020;7;30;14;4;1.93
2020;7;30;15;4;1.91
2020;7;30;16;4;2.34
2020;7;30;17;4;2.33
2020;7;30;18;4;2.32
2020;7;30;19;4;2.32
2020;7;30;20;4;2.29
2020;7;30;21;4;2.25
2020;7;30;22;4;2.24
2020;7;30;23;4;2.14
2020;7;31;0;5;2.10
2020;7;31;1;5;2.05
2020;7;31;2;5;2.03
2020;7;31;3;5;2.02
2020;7;31;4;5;2.02
2020;7;31;5;5;2.05
2020;7;31;6;5;2.12
2020;7;31;7;5;2.21
2020;7;31;8;5;2.27
2020;7;31;9;5;2.35
2020;7;31;10;5;2.48
2020;7;31;11;5;2.51
2020;7;31;12;5;2.43
2020;7;31;13;5;2.32
2020;7;31;14;5;2.24
2020;7;31;15;5;2.19
2020;7;31;16;5;2.18
2020;7;31;17;5;2.29
2020;7;31;18;5;2.28
2020;7;31;19;5;2.26
2020;7;31;20;5;2.24
2020;7;31;21;5;2.21
2020;7;31;22;5;2.21
2020;7;31;23;5;2.13
2020;8;1;0;6;2.05
2020;8;1;1;6;2.01
2020;8;1;2;6;1.99
2020;8;1;3;6;2.01
2020;8;1;4;6;1.98
2020;8;1;5;6;2.02
2020;8;1;6;6;2.13
2020;8;1;7;6;2.12
2020;8;1;8;6;2.17
2020;8;1;9;6;2.19
2020;8;1;10;6;2.25
2020;8;1;11;6;2.24
2020;8;1;12;6;2.24
2020;8;1;13;6;2.21
2020;8;1;14;6;2.21
2020;8;1;15;6;2.19
2020;8;1;16;6;2.17
2020;8;1;17;6;2.18
2020;8;1;18;6;2.18
2020;8;1;19;6;2.17
2020;8;1;20;6;2.16
2020;8;1;21;6;2.02
2020;8;1;22;6;1.98
2020;8;1;23;6;1.91
2020;8;2;0;7;1.94
2020;8;2;1;7;1.90
2020;8;2;2;7;1.86
2020;8;2;3;7;1.82
2020;8;2;4;7;1.78
2020;8;2;5;7;1.82
2020;8;2;6;7;1.91
2020;8;2;7;7;2.08
2020;8;2;8;7;2.21
2020;8;2;9;7;2.35
2020;8;2;10;7;2.45
2020;8;2;11;7;2.49
2020;8;2;12;7;2.47
2020;8;2;13;7;2.61
2020;8;2;14;7;2.60
2020;8;2;15;7;2.44
2020;8;2;16;7;2.35
2020;8;2;17;7;2.33
2020;8;2;18;7;2.29
2020;8;2;19;7;2.36
2020;8;2;20;7;2.44
2020;8;2;21;7;2.51
2020;8;2;22;7;2.39
2020;8;2;23;7;2.30
2020;8;3;0;1;2.30
2020;8;3;1;1;2.14
2020;8;3;2;1;2.11
2020;8;3;3;1;2.08
2020;8;3;4;1;2.06
2020;8;3;5;1;2.12
2020;8;3;6;1;2.24
2020;8;3;7;1;2.39
2020;8;3;8;1;2.47
2020;8;3;9;1;2.53
2020;8;3;10;1;2.56
2020;8;3;11;1;2.57
2020;8;3;12;1;2.59
2020;8;3;13;1;2.57
2020;8;3;14;1;2.57
2020;8;3;15;1;2.57
2020;8;3;16;1;2.58
2020;8;3;17;1;2.59
2020;8;3;18;1;2.59
2020;8;3;19;1;2.60
2020;8;3;20;1;2.59
2020;8;3;21;1;2.58
2020;8;3;22;1;2.56
2020;8;3;23;1;2.49
2020;8;4;0;2;2.60
2020;8;4;1;2;2.57
2020;8;4;2;2;2.53
2020;8;4;3;2;2.48
2020;8;4;4;2;2.41
2020;8;4;5;2;2.33
2020;8;4;6;2;2.40
2020;8;4;7;2;2.57
2020;8;4;8;2;2.56
2020;8;4;9;2;2.63
2020;8;4;10;2;2.66
2020;8;4;11;2;2.66
2020;8;4;12;2;2.68
2020;8;4;13;2;2.68
2020;8;4;14;2;2.70
2020;8;4;15;2;2.73
2020;8;4;16;2;2.76
2020;8;4;17;2;2.76
2020;8;4;18;2;2.72
2020;8;4;19;2;2.72
2020;8;4;20;2;2.72
2020;8;4;21;2;2.71
2020;8;4;22;2;2.69
2020;8;4;23;2;2.64
2020;8;5;0;3;2.73
2020;8;5;1;3;2.71
2020;8;5;2;3;2.69
2020;8;5;3;3;2.68
2020;8;5;4;3;2.68
2020;8;5;5;3;2.70
2020;8;5;6;3;2.75
2020;8;5;7;3;2.74
2020;8;5;8;3;2.92
2020;8;5;9;3;3.00
2020;8;5;10;3;3.16
2020;8;5;11;3;3.18
2020;8;5;12;3;3.17
2020;8;5;13;3;3.09
2020;8;5;14;3;3.09
2020;8;5;15;3;3.04
2020;8;5;16;3;2.98
2020;8;5;17;3;2.92
2020;8;5;18;3;2.88
2020;8;5;19;3;2.85
2020;8;5;20;3;2.78
2020;8;5;21;3;2.79
2020;8;5;22;3;2.76
2020;8;5;23;3;2.72
2020;8;6;0;4;2.82
2020;8;6;1;4;2.77
2020;8;6;2;4;2.74
2020;8;6;3;4;2.73
2020;8;6;4;4;2.75
2020;8;6;5;4;2.77
2020;8;6;6;4;2.85
2020;8;6;7;4;2.88
2020;8;6;8;4;3.03
2020;8;6;9;4;3.14
2020;8;6;10;4;3.16
2020;8;6;11;4;3.11
2020;8;6;12;4;3.15
2020;8;6;13;4;3.14
2020;8;6;14;4;3.04
2020;8;6;15;4;3.04
2020;8;6;16;4;3.06
2020;8;6;17;4;3.07
2020;8;6;18;4;3.07
2020;8;6;19;4;3.07
2020;8;6;20;4;3.03
2020;8;6;21;4;3.01
2020;8;6;22;4;2.97
2020;8;6;23;4;2.90
2020;8;7;0;5;3.08
2020;8;7;1;5;3.03
2020;8;7;2;5;3.00
2020;8;7;3;5;2.99
2020;8;7;4;5;2.98
2020;8;7;5;5;2.98
2020;8;7;6;5;2.97
2020;8;7;7;5;2.98
2020;8;7;8;5;2.99
2020;8;7;9;5;3.09
2020;8;7;10;5;3.14
2020;8;7;11;5;3.13
2020;8;7;12;5;3.04
2020;8;7;13;5;2.99
2020;8;7;14;5;2.94
2020;8;7;15;5;2.90
2020;8;7;16;5;2.80
2020;8;7;17;5;2.83
2020;8;7;18;5;2.86
2020;8;7;19;5;2.91
2020;8;7;20;5;2.94
2020;8;7;21;5;2.95
2020;8;7;22;5;2.95
2020;8;7;23;5;2.94
2020;8;8;0;6;3.09
2020;8;8;1;6;3.04
2020;8;8;2;6;3.00
2020;8;8;3;6;2.99
2020;8;8;4;6;2.99
2020;8;8;5;6;2.99
2020;8;8;6;6;3.01
2020;8;8;7;6;3.06
2020;8;8;8;6;3.11
2020;8;8;9;6;3.23
2020;8;8;10;6;3.28
2020;8;8;11;6;3.31
2020;8;8;12;6;3.32
2020;8;8;13;6;3.37
2020;8;8;14;6;3.45
2020;8;8;15;6;3.43
2020;8;8;16;6;3.44
2020;8;8;17;6;3.47
2020;8;8;18;6;3.46
2020;8;8;19;6;3.47
2020;8;8;20;6;3.48
2020;8;8;21;6;3.49
2020;8;8;22;6;3.47
2020;8;8;23;6;3.42
2020;8;9;0;7;3.62
2020;8;9;1;7;3.57
2020;8;9;2;7;3.51
2020;8;9;3;7;3.47
2020;8;9;4;7;3.46
2020;8;9;5;7;3.50
2020;8;9;6;7;3.63
2020;8;9;7;7;3.81
2020;8;9;8;7;4.02
2020;8;9;9;7;4.22
2020;8;9;10;7;4.28
2020;8;9;11;7;4.28
2020;8;9;12;7;4.27
2020;8;9;13;7;4.26
2020;8;9;14;7;4.37
2020;8;9;15;7;4.36
2020;8;9;16;7;4.29
2020;8;9;17;7;4.26
2020;8;9;18;7;4.20
2020;8;9;19;7;4.20
2020;8;9;20;7;4.20
2020;8;9;21;7;4.18
2020;8;9;22;7;4.13
2020;8;9;23;7;4.01
2020;8;10;0;1;4.56
2020;8;10;1;1;4.51
2020;8;10;2;1;4.48
2020;8;10;3;1;4.47
2020;8;10;4;1;4.47
2020;8;10;5;1;4.48
2020;8;10;6;1;4.57
2020;8;10;7;1;4.73
2020;8;10;8;1;4.81
2020;8;10;9;1;4.81
2020;8;10;10;1;4.85
2020;8;10;11;1;4.92
2020;8;10;12;1;4.89
2020;8;10;13;1;4.82
2020;8;10;14;1;4.93
2020;8;10;15;1;4.88
2020;8;10;16;1;4.84
2020;8;10;17;1;4.86
2020;8;10;18;1;4.79
2020;8;10;19;1;4.79
2020;8;10;20;1;4.79
2020;8;10;21;1;4.79
2020;8;10;22;1;4.76
2020;8;10;23;1;4.70
2020;8;11;0;2;5.67
2020;8;11;1;2;5.61
2020;8;11;2;2;5.58
2020;8;11;3;2;5.54
2020;8;11;4;2;5.56
2020;8;11;5;2;5.60
2020;8;11;6;2;5.66
2020;8;11;7;2;6.12
2020;8;11;8;2;5.74
2020;8;11;9;2;5.90
2020;8;11;10;2;6.25
2020;8;11;11;2;6.26
2020;8;11;12;2;6.22
2020;8;11;13;2;5.96
2020;8;11;14;2;6.25
2020;8;11;15;2;5.77
2020;8;11;16;2;5.86
2020;8;11;17;2;5.80
2020;8;11;18;2;5.79
2020;8;11;19;2;5.77
2020;8;11;20;2;5.77
2020;8;11;21;2;5.74
2020;8;11;22;2;5.70
2020;8;11;23;2;5.59
2020;8;12;0;3;6.41
2020;8;12;1;3;6.36
2020;8;12;2;3;6.33
2020;8;12;3;3;6.30
2020;8;12;4;3;6.30
2020;8;12;5;3;6.32
2020;8;12;6;3;6.44
2020;8;12;7;3;6.51
2020;8;12;8;3;6.61
2020;8;12;9;3;6.55
2020;8;12;10;3;6.64
2020;8;12;11;3;6.62
2020;8;12;12;3;6.60
2020;8;12;13;3;6.58
2020;8;12;14;3;6.55
2020;8;12;15;3;6.60
2020;8;12;16;3;6.54
2020;8;12;17;3;6.54
2020;8;12;18;3;6.51
2020;8;12;19;3;6.51
2020;8;12;20;3;6.52
2020;8;12;21;3;6.50
2020;8;12;22;3;6.41
2020;8;12;23;3;6.32
2020;8;13;0;4;6.39
2020;8;13;1;4;6.36
2020;8;13;2;4;6.33
2020;8;13;3;4;6.32
2020;8;13;4;4;6.34
2020;8;13;5;4;6.36
2020;8;13;6;4;6.50
2020;8;13;7;4;6.76
2020;8;13;8;4;6.87
2020;8;13;9;4;7.23
2020;8;13;10;4;7.23
2020;8;13;11;4;7.07
2020;8;13;12;4;6.75
2020;8;13;13;4;6.68
2020;8;13;14;4;6.69
2020;8;13;15;4;6.64
2020;8;13;16;4;6.55
2020;8;13;17;4;6.48
2020;8;13;18;4;6.43
2020;8;13;19;4;6.46
2020;8;13;20;4;6.46
2020;8;13;21;4;6.39
2020;8;13;22;4;6.34
2020;8;13;23;4;6.23
2020;8;14;0;5;6.09
2020;8;14;1;5;6.01
2020;8;14;2;5;5.96
2020;8;14;3;5;5.93
2020;8;14;4;5;5.91
2020;8;14;5;5;5.89
2020;8;14;6;5;5.91
2020;8;14;7;5;5.99
2020;8;14;8;5;6.12
2020;8;14;9;5;6.28
2020;8;14;10;5;6.32
2020;8;14;11;5;6.32
2020;8;14;12;5;6.24
2020;8;14;13;5;6.17
2020;8;14;14;5;6.06
2020;8;14;15;5;6.07
2020;8;14;16;5;6.14
2020;8;14;17;5;6.22
2020;8;14;18;5;6.26
2020;8;14;19;5;6.28
2020;8;14;20;5;6.28
2020;8;14;21;5;6.28
2020;8;14;22;5;6.26
2020;8;14;23;5;6.24
2020;8;15;0;6;6.38
2020;8;15;1;6;6.40
2020;8;15;2;6;6.41
2020;8;15;3;6;6.45
2020;8;15;4;6;6.80
2020;8;15;5;6;6.87
2020;8;15;6;6;7.19
2020;8;15;7;6;7.27
2020;8;15;8;6;7.27
2020;8;15;9;6;7.41
2020;8;15;10;6;7.47
2020;8;15;11;6;7.48
2020;8;15;12;6;7.45
2020;8;15;13;6;7.51
2020;8;15;14;6;7.50
2020;8;15;15;6;7.50
2020;8;15;16;6;7.48
2020;8;15;17;6;7.45
2020;8;15;18;6;7.48
2020;8;15;19;6;7.47
2020;8;15;20;6;7.47
2020;8;15;21;6;7.45
2020;8;15;22;6;7.30
2020;8;15;23;6;6.98
2020;8;16;0;7;6.87
2020;8;16;1;7;6.60
2020;8;16;2;7;6.45
2020;8;16;3;7;6.41
2020;8;16;4;7;6.40
2020;8;16;5;7;6.44
2020;8;16;6;7;6.63
2020;8;16;7;7;7.58
2020;8;16;8;7;7.65
2020;8;16;9;7;7.73
2020;8;16;10;7;7.85
2020;8;16;11;7;7.72
2020;8;16;12;7;8.07
2020;8;16;13;7;8.08
2020;8;16;14;7;7.82
2020;8;16;15;7;7.89
2020;8;16;16;7;7.92
2020;8;16;17;7;8.04
2020;8;16;18;7;7.96
2020;8;16;19;7;7.88
2020;8;16;20;7;7.82
2020;8;16;21;7;7.81
2020;8;16;22;7;7.73
2020;8;16;23;7;7.60
2020;8;17;0;1;6.51
2020;8;17;1;1;6.43
2020;8;17;2;1;6.40
2020;8;17;3;1;6.39
2020;8;17;4;1;6.40
2020;8;17;5;1;6.41
2020;8;17;6;1;7.00
2020;8;17;7;1;8.24
2020;8;17;8;1;8.55
2020;8;17;9;1;9.33
2020;8;17;10;1;9.33
2020;8;17;11;1;8.63
2020;8;17;12;1;8.57
2020;8;17;13;1;8.55
2020;8;17;14;1;8.51
2020;8;17;15;1;8.45
2020;8;17;16;1;7.45
2020;8;17;17;1;7.33
2020;8;17;18;1;7.10
2020;8;17;19;1;6.94
2020;8;17;20;1;6.96
2020;8;17;21;1;6.95
2020;8;17;22;1;6.93
2020;8;17;23;1;6.65
2020;8;18;0;2;6.72
2020;8;18;1;2;6.60
2020;8;18;2;2;6.53
2020;8;18;3;2;6.50
2020;8;18;4;2;6.50
2020;8;18;5;2;6.55
2020;8;18;6;2;6.87
2020;8;18;7;2;8.46
2020;8;18;8;2;8.11
2020;8;18;9;2;8.47
2020;8;18;10;2;8.45
2020;8;18;11;2;8.39
2020;8;18;12;2;8.23
2020;8;18;13;2;8.12
2020;8;18;14;2;7.99
2020;8;18;15;2;7.93
2020;8;18;16;2;8.37
2020;8;18;17;2;7.82
2020;8;18;18;2;7.76
2020;8;18;19;2;7.43
2020;8;18;20;2;7.22
2020;8;18;21;2;7.29
2020;8;18;22;2;6.97
2020;8;18;23;2;6.84
2020;8;19;0;3;7.06
2020;8;19;1;3;6.91
2020;8;19;2;3;6.86
2020;8;19;3;3;6.84
2020;8;19;4;3;6.83
2020;8;19;5;3;6.87
2020;8;19;6;3;7.22
2020;8;19;7;3;7.78
2020;8;19;8;3;8.19
2020;8;19;9;3;8.30
2020;8;19;10;3;8.49
2020;8;19;11;3;8.46
2020;8;19;12;3;8.39
2020;8;19;13;3;8.31
2020;8;19;14;3;8.11
2020;8;19;15;3;8.12
2020;8;19;16;3;8.26
2020;8;19;17;3;8.17
2020;8;19;18;3;8.09
2020;8;19;19;3;7.94
2020;8;19;20;3;7.88
2020;8;19;21;3;7.81
2020;8;19;22;3;7.67
